77.94,42287.06,1206.9,87949.789
78.04,42391.33,1206.47,87939.945
78.12,42474.7,1206.12,87932.07
78.22,42578.87,1205.69,87922.227
78.32,42682.97,1205.26,87912.391
78.44,42807.83,1204.75,87900.578
78.52,42891.03,1204.43,87892.703
78.62,42994.98,1204.04,87882.867
78.72,43098.87,1203.64,87873.023
78.82,43202.71,1203.21,87863.18
78.92,43306.5,1202.8,87853.344
79.02,43410.22,1202.38,87843.5
79.12,43513.9,1201.94,87833.656
79.24,43638.23,1201.44,87821.852
79.34,43741.79,1201.05,87812.008
79.44,43845.29,1200.66,87802.172
79.54,43948.74,1200.26,87792.328
79.64,44052.14,1199.87,87782.484
79.74,44155.48,1199.47,87772.648
79.84,44258.76,1199.08,87762.805
79.94,44362.0,1198.69,87752.961
80.04,44465.18,1198.3,87743.125
80.14,44568.3,1197.9,87733.523
80.24,44671.37,1197.34,87728.609
80.34,44774.36,1196.61,87728.359
80.44,44877.27,1195.88,87728.359
80.54,44980.1,1195.15,87728.359
80.64,45082.85,1194.43,87728.359
80.74,45185.52,1193.7,87728.359
80.84,45288.12,1192.97,87728.359
80.94,45390.63,1192.24,87728.359
81.04,45493.07,1191.51,87728.359
81.14,45595.43,1190.79,87728.359
81.24,45697.7,1190.06,87728.359
81.34,45799.9,1189.33,87728.359
81.46,45922.44,1188.46,87728.359
81.54,46004.06,1187.88,87728.359
81.64,46106.03,1187.16,87728.359
81.74,46207.91,1186.43,87728.359
81.84,46309.71,1185.71,87728.359
81.94,46411.44,1184.98,87728.359
82.04,46513.08,1184.26,87728.359
82.14,46614.65,1183.54,87728.359
82.24,46716.14,1182.81,87728.359
82.36,46837.82,1181.95,87728.359
82.44,46918.88,1181.37,87728.359
82.56,47040.38,1180.5,87728.359
82.66,47141.54,1179.78,87728.359
82.76,47242.62,1179.06,87728.359
82.86,47343.62,1178.34,87728.359
82.96,47444.54,1177.62,87728.359
83.06,47545.39,1176.9,87728.359
83.16,47646.15,1176.18,87728.359
83.26,47746.84,1175.47,87728.359
83.36,47847.45,1174.75,87728.359
83.46,47947.98,1174.03,87728.359
83.56,48048.43,1173.31,87728.359
83.66,48148.81,1172.59,87728.359
83.76,48249.1,1171.88,87728.359
83.86,48349.32,1171.16,87728.359
83.96,48449.46,1170.44,87728.359
84.06,48549.52,1169.73,87728.359
84.16,48649.5,1169.01,87728.359
84.26,48749.41,1168.3,87728.359
84.36,48849.23,1167.58,87728.359
84.46,48948.98,1166.87,87728.359
84.58,49068.58,1166.01,87728.359
84.68,49168.15,1165.3,87728.359
84.76,49247.76,1164.73,87728.359
84.86,49347.2,1164.02,87728.359
84.98,49466.42,1163.16,87728.359
85.06,49545.83,1162.59,87728.359
85.16,49645.04,1161.88,87728.359
85.28,49763.98,1161.03,87728.359
85.36,49843.21,1160.46,87728.359
85.46,49942.18,1159.75,87728.359
85.54,50021.3,1159.18,87728.359
85.66,50139.88,1158.33,87728.359
85.76,50238.62,1157.62,87728.359
85.88,50357.0,1156.77,87728.359
85.98,50455.56,1156.06,87728.359
86.06,50534.36,1155.49,87728.359
86.16,50632.78,1154.78,87728.359
86.26,50731.13,1154.08,87728.359
86.38,50849.04,1153.23,87728.359
86.48,50947.22,1152.52,87728.359
86.56,51025.71,1151.96,87728.359
86.68,51143.34,1151.11,87728.359
86.78,51241.28,1150.4,87728.359
86.88,51339.15,1149.7,87728.359
86.98,51436.94,1148.99,87728.359
87.06,51515.11,1148.43,87728.359
87.16,51612.76,1147.73,87728.359
87.28,51729.84,1146.88,87728.359
87.38,51827.32,1146.18,87728.359
87.48,51924.72,1145.47,87728.359
87.58,52022.05,1144.77,87728.359
87.68,52119.3,1144.07,87728.359
87.78,52216.47,1143.37,87728.359
87.88,52313.56,1142.66,87728.359
87.98,52410.58,1141.96,87728.359
88.08,52507.51,1141.26,87728.359
88.18,52604.38,1140.56,87728.359
88.28,52701.16,1139.86,87728.359
88.38,52797.87,1139.16,87728.359
88.48,52894.5,1138.46,87728.359
88.58,52991.05,1137.76,87728.359
88.68,53087.53,1137.06,87728.359
88.78,53183.93,1136.37,87728.359
88.88,53280.25,1135.67,87728.359
88.98,53376.49,1134.97,87728.359
89.08,53472.66,1134.27,87728.359
89.18,53568.75,1133.57,87728.359
89.3,53683.96,1132.74,87728.359
89.38,53760.71,1132.18,87728.359
89.48,53856.57,1131.49,87728.359
89.6,53971.5,1130.65,87728.359
89.7,54067.19,1129.96,87728.359
89.8,54162.81,1129.26,87728.359
89.9,54258.35,1128.57,87728.359
90.0,54353.81,1127.87,87728.359
90.1,54449.19,1127.18,87728.359
90.2,54544.5,1126.48,87728.359
90.3,54639.73,1125.79,87728.359
90.4,54734.89,1125.1,87728.359
90.5,54829.97,1124.41,87728.359
90.6,54924.97,1123.71,87728.359
90.7,55019.89,1123.02,87728.359
90.8,55114.74,1122.33,87728.359
90.9,55209.52,1121.64,87728.359
91.0,55304.21,1120.95,87728.359
91.1,55398.83,1120.26,87728.359
91.2,55493.38,1119.57,87728.359
91.3,55587.84,1118.88,87728.359
91.4,55682.23,1118.19,87728.359
91.5,55776.55,1117.5,87728.359
91.6,55870.78,1116.81,87728.359
91.7,55964.95,1116.12,87728.359
91.8,56059.03,1115.43,87728.359
91.9,56153.04,1114.75,87728.359
92.0,56246.97,1114.06,87728.359
92.12,56359.59,1113.24,87728.359
92.2,56434.61,1112.69,87728.359
92.3,56528.31,1112.0,87728.359
92.4,56621.94,1111.31,87728.359
92.52,56734.19,1110.49,87728.359
92.6,56808.97,1109.94,87728.359
92.72,56921.04,1109.12,87728.359
92.82,57014.35,1108.44,87728.359
92.92,57107.58,1107.75,87728.359
93.02,57200.73,1107.07,87728.359
93.12,57293.81,1106.38,87728.359
93.2,57368.22,1105.84,87728.359
93.32,57479.75,1105.02,87728.359
93.42,57572.6,1104.34,87728.359
93.52,57665.37,1103.65,87728.359
93.62,57758.07,1102.97,87728.359
93.7,57832.18,1102.43,87728.359
93.82,57943.25,1101.61,87728.359
93.92,58035.72,1100.93,87728.359
94.02,58128.12,1100.25,87728.359
94.12,58220.44,1099.57,87728.359
94.22,58312.68,1098.89,87728.359
94.32,58404.85,1098.21,87728.359
94.42,58496.95,1097.53,87728.359
94.52,58588.97,1096.85,87728.359
94.62,58680.91,1096.17,87728.359
94.72,58772.77,1095.49,87728.359
94.82,58866.84,1094.8,87728.359
94.95,58986.61,1093.91,87728.359
95.09,59110.86,1093.0,87728.359
95.36,59360.53,1091.15,87728.359
95.67,59646.04,1089.03,87728.359
96.07,60003.49,1086.38,87728.359
96.47,60366.04,1083.69,87728.359
96.87,60727.38,1081.01,87728.359
97.27,61087.51,1078.33,87728.359
97.67,61446.45,1075.65,87728.359
98.07,61804.19,1072.98,87728.359
98.47,62160.72,1070.31,87728.359
98.87,62516.06,1067.65,87728.359
99.27,62870.2,1065.0,87728.359
99.59,63152.65,1062.88,87728.359
99.99,63504.64,1060.24,87728.359
100.47,63925.45,1057.07,87728.359
100.87,64274.82,1054.44,87728.359
101.27,64622.99,1051.81,87728.359
101.67,64969.98,1049.18,87728.359
102.07,65315.77,1046.57,87728.359
102.47,65660.38,1043.95,87728.359
102.87,66003.81,1041.35,87728.359
103.27,66346.05,1038.74,87728.359
103.67,66687.1,1036.15,87728.359
104.07,67026.98,1033.56,87728.359
104.47,67365.67,1030.97,87728.359
104.87,67703.18,1028.39,87728.359
105.27,68039.52,1025.81,87728.359
105.67,68374.67,1023.24,87728.359
106.07,68708.65,1020.68,87728.359
106.47,69041.46,1018.12,87728.359
106.87,69373.09,1015.56,87728.359
107.35,69769.5,1012.5,87728.359
107.59,69967.07,1010.97,87728.359
108.15,70426.43,1007.42,87728.359
108.47,70687.96,1005.39,87728.359
108.87,71013.87,1002.86,87728.359
109.35,71403.41,999.84,87728.359
109.75,71726.74,997.32,87728.359
110.07,71984.57,995.31,87728.359
110.47,72305.81,992.8,87728.359
110.87,72625.88,990.3,87728.359
111.27,72944.79,987.8,87728.359
111.67,73262.54,985.3,87728.359
112.15,73642.31,982.32,87728.359
112.55,73957.51,979.84,87728.359
112.95,74271.56,977.36,87728.359
113.35,74584.44,974.89,87728.359
113.75,74896.17,972.43,87728.359
114.15,75206.75,969.96,87728.359
114.55,75516.17,967.51,87728.359
114.95,75824.44,965.06,87728.359
115.35,76131.56,962.61,87728.359
115.75,76437.52,960.17,87728.359
116.15,76742.34,957.74,87728.359
116.55,77046.01,955.31,87728.359
116.95,77348.53,952.88,87728.359
117.35,77649.91,950.47,87728.359
117.75,77950.13,948.05,87728.359
118.15,78249.22,945.64,87728.359
118.55,78547.16,943.24,87728.359
118.95,78843.96,940.84,87728.359
119.35,79139.61,938.45,87728.359
119.75,79434.13,936.06,87728.359
120.15,79727.5,933.68,87728.359
120.55,80019.74,931.3,87728.359
120.95,80310.84,928.93,87728.359
121.43,80658.66,926.09,87728.359
121.83,80947.25,923.73,87728.359
122.15,81177.32,921.84,87728.359
122.63,81521.05,919.02,87728.359
123.03,81806.24,916.68,87728.359
123.43,82090.31,914.34,87728.359
123.83,82373.24,912.01,87728.359
124.23,82655.04,909.68,87728.359
124.55,82879.67,907.82,87728.359
125.03,83215.26,905.04,87728.359
125.43,83493.68,902.72,87728.359
125.83,83770.96,900.42,87728.359
126.23,84047.13,898.12,87728.359
126.63,84322.17,895.82,87728.359
127.03,84596.08,893.53,87728.359
127.43,84868.87,891.24,87728.359
127.83,85140.54,888.96,87728.359
128.23,85411.09,886.69,87728.359
128.63,85680.51,884.42,87728.359
129.03,85948.82,882.15,87728.359
129.43,86216.01,879.89,87728.359
129.83,86482.07,877.64,87728.359
130.23,86747.03,875.39,87728.359
130.63,87010.86,873.15,87728.359
131.03,87273.58,870.91,87728.359
131.43,87535.18,868.68,87728.359
131.83,87795.67,866.46,87728.359
132.23,88055.05,864.24,87728.359
132.63,88313.31,862.02,87728.359
133.03,88570.47,859.81,87728.359
133.43,88826.51,857.61,87728.359
133.83,89081.44,855.41,87728.359
134.23,89335.26,853.22,87728.359
134.63,89587.97,851.03,87728.359
135.03,89839.58,848.85,87728.359
135.43,90090.08,846.67,87728.359
135.83,90339.47,844.5,87728.359
136.23,90587.76,842.34,87728.359
136.63,90834.94,840.18,87728.359
137.03,91081.02,838.03,87728.359
137.51,91374.86,835.45,87728.359
137.83,91569.87,833.74,87728.359
138.31,91861.06,831.17,87728.359
138.63,92054.31,829.47,87728.359
139.03,92294.84,827.34,87728.359
139.43,92534.19,825.22,87728.359
139.91,92820.08,822.69,87728.359
140.31,93057.14,820.58,87728.359
140.71,93293.09,818.48,87728.359
141.03,93481.07,816.81,87728.359
141.51,93761.72,814.3,87728.359
141.83,93947.94,812.63,87728.359
142.31,94225.83,810.14,87728.359
142.71,94456.22,808.07,87728.359
143.11,94685.61,806.0,87728.359
143.59,94959.43,803.53,87728.359
143.99,95186.42,801.48,87728.359
144.31,95367.23,799.84,87728.359
144.79,95637.13,797.39,87728.359
145.11,95816.19,795.76,87728.359
145.51,96039.04,793.74,87728.359
145.91,96260.8,791.71,87728.359
146.31,96481.47,789.69,87728.359
146.71,96701.06,787.68,87728.359
147.19,96963.13,785.28,87728.359
147.59,97180.32,783.28,87728.359
147.99,97396.44,781.29,87728.359
148.39,97611.46,779.3,87728.359
148.79,97825.41,777.32,87728.359
149.19,98038.27,775.35,87728.359
149.59,98250.05,773.38,87728.359
149.99,98460.75,771.42,87728.359
150.39,98670.37,769.47,87728.359
150.79,98878.91,767.52,87728.359
151.19,99086.37,765.58,87728.359
151.59,99292.75,763.64,87728.359
151.99,99498.05,761.71,87728.359
152.39,99702.27,759.79,87728.359
152.79,99905.42,757.88,87728.359
153.19,100107.49,755.97,87728.359
153.59,100308.49,754.06,87728.359
153.99,100508.41,752.17,87728.359
154.39,100707.25,750.28,87728.359
154.79,100905.02,748.39,87728.359
155.19,101101.72,746.52,87728.359
155.59,101297.35,744.65,87728.359
155.99,101491.9,742.78,87728.359
156.39,101685.38,740.92,87728.359
156.79,101877.79,739.07,87728.359
157.19,102069.13,737.23,87728.359
157.59,102259.4,735.39,87728.359
157.99,102448.6,733.56,87728.359
158.39,102636.73,731.74,87728.359
158.79,102823.79,729.92,87728.359
159.19,103009.78,728.11,87728.359
159.59,103194.71,726.31,87728.359
159.99,103378.57,724.51,87728.359
160.39,103561.37,722.72,87728.359
160.79,103743.09,720.94,87728.359
161.19,103923.76,719.16,87728.359
161.59,104103.35,717.4,87728.359
161.99,104281.89,715.63,87728.359
162.39,104459.36,713.88,87728.359
162.87,104670.92,711.78,87728.359
163.19,104811.11,710.39,87728.359
163.67,105020.12,708.31,87728.359
164.07,105193.13,706.59,87728.359
164.39,105330.78,705.22,87728.359
164.79,105501.87,703.5,87728.359
165.27,105705.79,701.46,87728.359
165.67,105874.56,699.76,87728.359
166.07,106042.27,698.08,87728.359
166.47,106208.92,696.4,87728.359
166.87,106374.52,694.72,87728.359
167.27,106539.05,693.06,87728.359
167.67,106702.53,691.4,87728.359
168.07,106864.95,689.75,87728.359
168.47,107026.32,688.11,87728.359
168.87,107186.62,686.47,87728.359
169.27,107345.88,684.84,87728.359
169.67,107504.08,683.22,87728.359
170.07,107661.22,681.61,87728.359
170.47,107817.32,680.01,87728.359
170.87,107972.35,678.41,87728.359
171.27,108126.34,676.82,87728.359
171.67,108279.27,675.24,87728.359
172.07,108431.15,673.66,87728.359
172.47,108581.98,672.1,87728.359
172.87,108731.76,670.54,87728.359
173.27,108880.49,668.99,87728.359
173.67,109028.16,667.45,87728.359
174.07,109174.79,665.92,87728.359
174.47,109320.37,664.39,87728.359
174.87,109464.9,662.87,87728.359
175.27,109608.38,661.36,87728.359
175.67,109750.81,659.86,87728.359
176.07,109892.19,658.37,87728.359
176.47,110032.53,656.89,87728.359
176.95,110199.55,655.11,87728.359
177.35,110337.58,653.65,87728.359
177.67,110447.25,652.48,87728.359
178.07,110583.4,651.03,87728.359
178.47,110718.51,649.59,87728.359
178.87,110852.57,648.15,87728.359
179.27,110985.58,646.73,87728.359
179.67,111117.55,645.31,87728.359
180.07,111248.48,643.9,87728.359
180.47,111378.36,642.5,87728.359
180.95,111532.85,640.84,87728.359
181.27,111635.0,639.73,87728.359
181.75,111786.98,638.08,87728.359
182.15,111912.48,636.72,87728.359
182.55,112036.95,635.37,87728.359
182.95,112160.37,634.02,87728.359
183.35,112282.75,632.69,87728.359
183.75,112404.09,631.36,87728.359
184.15,112524.39,630.04,87728.359
184.47,112619.88,628.99,87728.359
184.95,112761.86,627.43,87728.359
185.35,112879.04,626.14,87728.359
185.75,112995.18,624.86,87728.359
186.15,113110.29,623.59,87728.359
186.55,113224.35,622.33,87728.359
186.95,113337.37,621.07,87728.359
187.35,113449.36,619.83,87728.359
187.75,113560.31,618.59,87728.359
188.15,113670.23,617.37,87728.359
188.55,113779.1,616.15,87728.359
188.95,113886.94,614.95,87728.359
189.35,113993.75,613.75,87728.359
189.75,114099.52,612.56,87728.359
190.15,114204.25,611.39,87728.359
190.55,114307.95,610.22,87728.359
190.95,114410.61,609.06,87728.359
191.35,114512.24,607.91,87728.359
191.75,114612.83,606.78,87728.359
192.15,114712.39,605.65,87728.359
192.55,114810.91,604.53,87728.359
192.95,114908.41,603.42,87728.359
193.35,115004.86,602.32,87728.359
193.83,115119.25,601.02,87728.359
194.15,115194.68,600.16,87728.359
194.63,115306.59,598.87,87728.359
194.95,115380.37,598.03,87728.359
195.43,115489.8,596.77,87728.359
195.83,115579.86,595.74,87728.359
196.23,115668.89,594.71,87728.359
196.63,115756.88,593.7,87728.359
197.03,115843.84,592.69,87728.359
197.43,115929.78,591.7,87728.359
197.83,116014.68,590.72,87728.359
198.15,116081.86,589.94,87728.359
198.63,116181.4,588.78,87728.359
198.95,116246.93,588.02,87728.359
199.43,116343.99,586.89,87728.359
199.83,116423.75,585.96,87728.359
200.23,116502.47,585.04,87728.359
200.63,116580.17,584.13,87728.359
201.03,116656.83,583.23,87728.359
201.43,116732.47,582.34,87728.359
201.83,116807.08,581.47,87728.359
202.23,116880.67,580.6,87728.359
202.63,116953.22,579.75,87728.359
203.03,117024.75,578.9,87728.359
203.43,117095.25,578.07,87728.359
203.83,117164.72,577.25,87728.359
204.23,117233.17,576.44,87728.359
204.63,117300.59,575.64,87728.359
205.03,117366.98,574.85,87728.359
205.43,117432.34,574.07,87728.359
205.83,117496.68,573.31,87728.359
206.23,117560.0,572.55,87728.359
206.63,117622.28,571.81,87728.359
207.03,117683.54,571.08,87728.359
207.43,117743.78,570.36,87728.359
207.83,117802.99,569.65,87728.359
208.23,117861.17,568.95,87728.359
208.63,117918.33,568.27,87728.359
209.03,117974.47,567.59,87728.359
209.43,118029.58,566.93,87728.359
209.83,118083.67,566.28,87728.359
210.23,118136.73,565.64,87728.359
210.71,118199.05,564.89,87728.359
211.03,118239.77,564.4,87728.359
211.51,118299.64,563.67,87728.359
211.91,118348.4,563.08,87728.359
212.31,118396.13,562.5,87728.359
212.71,118442.85,561.94,87728.359
213.03,118479.48,561.49,87728.359
213.51,118533.2,560.84,87728.359
213.91,118576.84,560.31,87728.359
214.31,118619.17,559.79,87728.359
214.63,118652.7,559.36,87728.359
214.86,118676.86,559.04,87728.359
215.04,118694.35,558.81,87728.359
215.16,118707.05,558.65,87728.359
215.27,118717.06,558.52,87728.359
215.37,118726.91,558.4,87728.359
215.47,118736.68,558.28,87728.359
215.57,118746.4,558.17,87728.359
215.67,118756.05,558.05,87728.359
215.77,118765.63,557.93,87728.359
215.87,118775.16,557.81,87728.359
215.97,118784.61,557.7,87728.359
216.07,118794.01,557.58,87728.359
216.17,118803.34,557.47,87728.359
216.27,118812.61,557.36,87728.359
216.37,118821.81,557.24,87728.359
216.47,118830.95,557.13,87728.359
216.57,118840.02,557.02,87728.359
216.67,118849.03,556.91,87728.359
216.77,118857.98,556.8,87728.359
216.89,118868.63,556.67,87728.359
216.99,118877.44,556.56,87728.359
217.09,118886.18,556.45,87728.359
217.17,118893.13,556.37,87728.359
217.29,118903.48,556.24,87728.359
217.39,118912.03,556.14,87728.359
217.49,118920.51,556.03,87728.359
217.59,118928.94,555.93,87728.359
217.69,118937.3,555.83,87728.359
217.77,118943.94,555.75,87728.359
217.89,118953.82,555.62,87728.359
217.99,118961.99,555.52,87728.359
218.09,118970.1,555.42,87728.359
218.19,118978.14,555.33,87728.359
218.29,118986.11,555.23,87728.359
218.39,118994.02,555.13,87728.359
218.49,119001.87,555.03,87728.359
218.59,119009.66,554.94,87728.359
218.69,119017.38,554.84,87728.359
218.79,119025.03,554.75,87728.359
218.89,119032.63,554.66,87728.359
218.99,119040.16,554.56,87728.359
219.09,119047.62,554.47,87728.359
219.19,119055.02,554.38,87728.359
219.29,119062.36,554.29,87728.359
219.39,119069.63,554.2,87728.359
219.49,119076.84,554.11,87728.359
219.59,119083.99,554.02,87728.359
219.69,119091.07,553.93,87728.359
219.79,119098.09,553.85,87728.359
219.89,119105.04,553.76,87728.359
219.99,119111.93,553.68,87728.359
220.09,119118.76,553.59,87728.359
220.11,119120.12,553.58,87728.359
220.17,119124.17,553.53,87728.359
220.29,119132.22,553.43,87728.359
220.39,119138.86,553.34,87728.359
220.49,119145.43,553.26,87728.359
220.59,119151.93,553.18,87728.359
220.69,119158.38,553.1,87728.359
220.79,119164.76,553.02,87728.359
220.89,119171.07,552.95,87728.359
220.99,119177.32,552.87,87728.359
221.09,119183.51,552.79,87728.359
221.19,119189.64,552.72,87728.359
221.29,119195.7,552.64,87728.359
221.39,119201.69,552.57,87728.359
221.49,119207.63,552.49,87728.359
221.61,119214.66,552.41,87728.359
221.71,119220.45,552.34,87728.359
221.79,119225.04,552.28,87728.359
221.91,119231.85,552.19,87728.359
222.01,119237.45,552.12,87728.359
222.11,119242.98,552.06,87728.359
222.21,119248.46,551.99,87728.359
222.31,119253.87,551.92,87728.359
222.41,119259.21,551.85,87728.359
222.51,119264.49,551.79,87728.359
222.61,119269.71,551.72,87728.359
222.71,119274.86,551.66,87728.359
222.81,119279.95,551.6,87728.359
222.91,119284.98,551.53,87728.359
223.01,119289.94,551.47,87728.359
223.11,119294.84,551.41,87728.359
223.21,119299.68,551.35,87728.359
223.31,119304.45,551.29,87728.359
223.41,119309.15,551.23,87728.359
223.51,119313.8,551.18,87728.359
223.61,119318.38,551.12,87728.359
223.71,119322.89,551.06,87728.359
223.81,119327.34,551.01,87728.359
223.91,119331.73,550.95,87728.359
223.99,119335.2,550.91,87728.359
224.11,119340.32,550.85,87728.359
224.21,119344.51,550.79,87728.359
224.31,119348.65,550.74,87728.359
224.41,119352.71,550.69,87728.359
224.51,119356.72,550.64,87728.359
224.51,119335.78,549.06,63148.641
224.63,119331.62,549.11,63148.641
224.73,119327.4,549.16,63148.641
224.83,119323.11,549.21,63148.641
224.93,119318.76,549.26,63148.641
225.05,119313.45,549.33,63148.641
225.13,119309.86,549.37,63148.641
225.23,119305.31,549.43,63148.641
225.35,119299.78,549.49,63148.641
225.43,119296.03,549.54,63148.641
225.55,119290.34,549.61,63148.641
225.63,119286.5,549.65,63148.641
225.73,119281.63,549.71,63148.641
225.85,119275.71,549.78,63148.641
225.93,119271.72,549.83,63148.641
226.03,119266.66,549.89,63148.641
226.13,119261.54,549.96,63148.641
226.25,119255.31,550.03,63148.641
226.35,119250.05,550.1,63148.641
226.45,119244.73,550.16,63148.641
226.55,119239.34,550.23,63148.641
226.65,119233.89,550.29,63148.641
226.75,119228.38,550.36,63148.641
226.85,119222.8,550.43,63148.641
226.95,119217.16,550.5,63148.641
227.05,119211.45,550.56,63148.641
227.15,119205.68,550.63,63148.641
227.25,119199.84,550.71,63148.641
227.35,119193.95,550.78,63148.641
227.45,119187.98,550.85,63148.641
227.55,119181.96,550.92,63148.641
227.63,119177.09,550.98,63148.641
227.75,119169.71,551.07,63148.641
227.85,119163.5,551.15,63148.641
227.93,119158.48,551.21,63148.641
228.05,119150.87,551.3,63148.641
228.15,119144.46,551.38,63148.641
228.25,119137.99,551.46,63148.641
228.35,119131.45,551.54,63148.641
228.45,119124.85,551.62,63148.641
228.57,119116.85,551.71,63148.641
228.65,119111.46,551.78,63148.641
228.75,119104.67,551.86,63148.641
228.85,119097.81,551.94,63148.641
228.97,119089.5,552.04,63148.641
229.07,119082.5,552.13,63148.641
229.17,119075.44,552.21,63148.641
229.25,119069.75,552.28,63148.641
229.35,119062.57,552.37,63148.641
229.45,119055.33,552.46,63148.641
229.55,119048.03,552.55,63148.641
229.65,119040.66,552.64,63148.641
229.75,119033.23,552.73,63148.641
229.87,119024.23,552.84,63148.641
229.97,119016.65,552.93,63148.641
230.07,119009.02,553.02,63148.641
230.17,119001.32,553.11,63148.641
230.25,118995.11,553.19,63148.641
230.37,118985.73,553.3,63148.641
230.47,118977.84,553.4,63148.641
230.57,118969.88,553.5,63148.641
230.67,118961.86,553.59,63148.641
230.77,118953.78,553.69,63148.641
230.87,118945.63,553.79,63148.641
230.97,118937.42,553.89,63148.641
231.07,118929.15,553.99,63148.641
231.17,118920.81,554.09,63148.641
231.27,118912.41,554.19,63148.641
231.37,118903.94,554.29,63148.641
231.47,118895.41,554.4,63148.641
231.57,118886.81,554.5,63148.641
231.67,118878.16,554.61,63148.641
231.77,118869.43,554.71,63148.641
231.87,118860.65,554.82,63148.641
231.97,118851.8,554.93,63148.641
232.07,118842.88,555.03,63148.641
232.17,118833.91,555.14,63148.641
232.27,118824.86,555.25,63148.641
232.37,118815.76,555.36,63148.641
232.49,118804.75,555.49,63148.641
232.57,118797.35,555.58,63148.641
232.67,118788.06,555.7,63148.641
232.77,118778.7,555.81,63148.641
232.87,118769.27,555.92,63148.641
232.97,118759.78,556.04,63148.641
233.07,118750.23,556.15,63148.641
233.19,118738.68,556.29,63148.641
233.29,118728.99,556.41,63148.641
233.39,118719.23,556.53,63148.641
233.47,118711.38,556.62,63148.641
233.57,118701.5,556.74,63148.641
233.67,118691.57,556.86,63148.641
233.77,118681.56,556.98,63148.641
233.89,118669.48,557.13,63148.641
233.99,118659.34,557.25,63148.641
234.09,118649.13,557.38,63148.641
234.19,118638.86,557.5,63148.641
234.29,118628.53,557.62,63148.641
234.39,118618.13,557.75,63148.641
234.49,118607.67,557.88,63148.641
234.59,118597.14,558.0,63148.641
234.67,118588.68,558.11,63148.641
234.79,118575.9,558.26,63148.641
234.89,118565.18,558.39,63148.641
234.99,118554.4,558.52,63148.641
235.09,118543.56,558.65,63148.641
235.19,118532.65,558.78,63148.641
235.29,118521.68,558.91,63148.641
235.39,118510.64,559.05,63148.641
235.49,118499.54,559.18,63148.641
235.59,118488.37,559.31,63148.641
235.69,118477.14,559.45,63148.641
235.79,118465.85,559.59,63148.641
235.89,118454.49,559.72,63148.641
235.99,118443.07,559.86,63148.641
236.09,118431.59,560.0,63148.641
236.19,118420.04,560.14,63148.641
236.29,118408.42,560.28,63148.641
236.39,118396.75,560.42,63148.641
236.49,118385.01,560.56,63148.641
236.59,118373.2,560.7,63148.641
236.69,118361.33,560.84,63148.641
236.81,118347.0,561.01,63148.641
236.89,118337.4,561.13,63148.641
236.99,118325.34,561.27,63148.641
237.09,118313.22,561.42,63148.641
237.19,118301.03,561.57,63148.641
237.31,118286.31,561.74,63148.641
237.39,118276.46,561.86,63148.641
237.49,118264.07,562.01,63148.641
237.61,118249.13,562.19,63148.641
237.69,118239.12,562.31,63148.641
237.79,118226.55,562.46,63148.641
237.89,118213.91,562.61,63148.641
237.99,118201.21,562.76,63148.641
238.09,118188.44,562.92,63148.641
238.19,118175.61,563.07,63148.641
238.29,118162.72,563.23,63148.641
238.39,118149.76,563.38,63148.641
238.49,118136.74,563.54,63148.641
238.59,118123.65,563.69,63148.641
238.71,118107.87,563.88,63148.641
238.81,118094.64,564.04,63148.641
238.91,118081.35,564.2,63148.641
239.01,118068.0,564.36,63148.641
239.11,118054.58,564.52,63148.641
239.21,118041.09,564.68,63148.641
239.31,118027.55,564.84,63148.641
239.41,118013.94,565.01,63148.641
239.51,118000.26,565.17,63148.641
239.61,117986.52,565.33,63148.641
239.71,117972.72,565.5,63148.641
239.81,117958.85,565.66,63148.641
239.91,117944.92,565.83,63148.641
240.01,117930.93,566.0,63148.641
240.11,117916.87,566.16,63148.641
240.21,117902.74,566.33,63148.641
240.31,117888.55,566.5,63148.641
240.41,117874.3,566.67,63148.641
240.51,117859.99,566.84,63148.641
240.61,117845.61,567.01,63148.641
240.71,117831.16,567.19,63148.641
240.83,117813.75,567.39,63148.641
240.91,117802.08,567.53,63148.641
241.01,117787.45,567.71,63148.641
241.11,117772.75,567.88,63148.641
241.21,117757.98,568.06,63148.641
241.31,117743.15,568.23,63148.641
241.41,117728.26,568.41,63148.641
241.51,117713.3,568.59,63148.641
241.61,117698.28,568.77,63148.641
241.71,117683.2,568.95,63148.641
241.81,117668.05,569.13,63148.641
241.91,117652.84,569.31,63148.641
242.01,117637.56,569.49,63148.641
242.11,117622.22,569.67,63148.641
242.21,117606.81,569.85,63148.641
242.31,117591.34,570.04,63148.641
242.41,117575.81,570.22,63148.641
242.51,117560.21,570.41,63148.641
242.61,117544.55,570.59,63148.641
242.71,117528.82,570.78,63148.641
242.81,117513.03,570.97,63148.641
242.91,117497.17,571.15,63148.641
243.01,117481.25,571.34,63148.641
243.11,117465.27,571.53,63148.641
243.21,117449.22,571.72,63148.641
243.31,117433.11,571.91,63148.641
243.43,117413.69,572.14,63148.641
243.51,117400.7,572.3,63148.641
243.63,117381.13,572.53,63148.641
243.71,117368.03,572.68,63148.641
243.81,117351.59,572.88,63148.641
243.91,117335.1,573.07,63148.641
244.01,117318.54,573.27,63148.641
244.11,117301.91,573.46,63148.641
244.23,117281.88,573.7,63148.641
244.33,117265.11,573.9,63148.641
244.43,117248.28,574.1,63148.641
244.53,117231.39,574.3,63148.641
